Year,ActivityDate,Method Received,Classification,Sub-Classification,CaseNumber,Location_Summary,Street Address,Location Detail,City,State,Type of location,OfficerId,Race,Ethnicity,Sex,Age
2016,5/5/16,Radio,FIO,Homeless Individual(s),2016-0F1-012497,BOSTON (Logan Airport): Terminal C (Main),BOSTON (Logan Airport): Terminal C (Main),Logan Airport,Boston,MA,Transit,0963,,,,
2016,5/7/16,,FIO,,2016-0F1-014691,BOSTON (Logan Airport): United Ticket Counter,BOSTON (Logan Airport): United Ticket Counter,Logan Airport,Boston,MA,Transit,3027,,,,
2016,5/11/16,Code-22,FIO,Homeless Individual(s),2016-0H4-002846,"Southwest Corridor by Armory and Boylston St, BOSTON, MA
,",Southwest Corridor by Armory and Boylston St,,Boston,MA,Public,,,,,
2016,5/12/16,Radio,FIO,,2016-0F1-013242,"BOSTON (Logan Airport): Hilton Hotel Bldg# 34 1
Hotel Drive",BOSTON (Logan Airport): Hilton Hotel Bldg# 34 1,Logan Airport,Boston,MA,Transit,1588,Black,,Male,40
2016,5/12/16,Radio,FIO,,2016-0F1-013242,"BOSTON (Logan Airport): Hilton Hotel Bldg# 34 1
Hotel Drive",BOSTON (Logan Airport): Hilton Hotel Bldg# 34 1,Logan Airport,Boston,MA,Transit,3223,Black,,Male,40
2016,5/13/16,Radio,FIO,Homeless Individual(s),2016-0F1-013307,BOSTON (Logan Airport): Chapel Terminal C (Main),BOSTON (Logan Airport): Chapel Terminal C (Main),Logan Airport,Boston,MA,Transit,3431,,,,
2016,5/13/16,,FIO,Possible Gang Activity,2016-0AH-000809,,,,,,Unknown,,,,,
2016,5/15/16,Radio,FIO,Homeless Individual(s),2016-0F1-013546,"BOSTON (Logan Airport): Checkpoint 10 Terminal C
Jet Blue Airlines",BOSTON (Logan Airport): Checkpoint 10 Terminal C,Logan Airport,Boston,MA,Transit,3463,,,Female,31
2016,5/16/16,Radio,FIO,Homeless Individual(s),2016-0H6-002850,"WILLIAM DAY BOULEVARD,  McCormack Bath House, BOSTON, MA
,",WILLIAM DAY BOULEVARD,McCormack Bath House,Boston,MA,Public,3954,White,,Male,52
2016,5/16/16,Self-initiated,FIO,Possible Drug Activity,2016-0A1-003962,"RT 93 South, South of RAMP - MONTVALE AVE EB TO RT 93 SB, WOBURN, MA
,",RT 93 South,,Woburn,MA,Public,3849,Black,,Male,27
2016,5/16/16,Self-initiated,FIO,Possible Drug Activity,2016-0A1-003962,"RT 93 South, South of RAMP - MONTVALE AVE EB TO RT 93 SB, WOBURN, MA
,",RT 93 South,,Woburn,MA,Public,4066,Black,,Male,27
2016,5/18/16,Code-22,FIO,Homeless Individual(s),2016-0H5-003851,"ALEWIFE BROOK PARKWAY & MASSACHUSETTS AVENUE, CAMBRIDGE, MA
,",ALEWIFE BROOK PARKWAY & MASSACHUSETTS AVENUE,,Cambridge,MA,Public,3035,White,,Female,53
2016,5/18/16,Self-initiated,FIO,,2016-0H6-002890,"WILLIAM DAY BOULEVARD,  LOT #2, BOSTON, MA
,",WILLIAM DAY BOULEVARD,,Boston,MA,Public,3541,,,Male,60
2016,5/18/16,Self-initiated,FIO,,2016-0H6-002890,"WILLIAM DAY BOULEVARD,  LOT #2, BOSTON, MA
,",WILLIAM DAY BOULEVARD,,Boston,MA,Public,3541,,,,42
2016,5/20/16,Radio,FIO,Possible Drug Activity,2016-0H3-003381,"450 WORCESTER ROAD,  H2, FRAMINGHAM, MA
,",450 WORCESTER ROAD,H2,Framingham,MA,Law Enforcement/Government,3744,,,,
2016,5/20/16,Self-initiated,FIO,Possible Drug Activity,2016-0H3-003383,"685 HILLSIDE STREET,  H7, MILTON, MA
,",685 HILLSIDE STREET,H7,Milton,MA,Law Enforcement/Government,3744,,,,
2016,5/20/16,Telephone,FIO,Homeless Individual(s),2016-0H4-003010,"WELLINGTON STREET & CLAREMONT STREET,  SWCP, BOSTON, MA
,",WELLINGTON STREET & CLAREMONT STREET,Southwest Corridor Park,Boston,MA,Public,3615,,,,
2016,5/25/16,Code-22,FIO,Homeless Individual(s),2016-0H4-003083,"Esplanade, BOSTON, MA
,",,Esplanade,Boston,MA,Public,3219,,,,
2016,5/27/16,Radio,FIO,Possible Drug Activity,2016-0D7-001860,"RT 195 East,  Rest Area, WAREHAM, MA
,",RT 195 East,RT 195 East Rest Area,Wareham ,MA,Public,3828,White,WHITE,Female,20
2016,5/27/16,Radio,FIO,Possible Drug Activity,2016-0D7-001860,"RT 195 East,  Rest Area, WAREHAM, MA
,",RT 195 East,RT 195 East Rest Area,Wareham ,MA,Public,3828,,,,35
2016,5/27/16,Radio,FIO,Possible Drug Activity,2016-0D7-001860,"RT 195 East,  Rest Area, WAREHAM, MA
,",RT 195 East,RT 195 East Rest Area,Wareham ,MA,Public,3922,White,WHITE,Female,20
2016,5/27/16,Radio,FIO,Possible Drug Activity,2016-0D7-001860,"RT 195 East,  Rest Area, WAREHAM, MA
,",RT 195 East,RT 195 East Rest Area,Wareham ,MA,Public,3922,,,,35
2016,5/27/16,,FIO,Possible Terrorist Activity,2016-0D3-002194,"RT 140 North, North of Exit 8, FREETOWN, MA
,",RT 140 North,,Freetown,MA,Public,2522,Middle Eastern or East Indian,,Male,48
2016,5/27/16,Radio,FIO,Homeless Individual(s),2016-0H4-003131,"Esplanade, BOSTON, MA
,",,Esplanade,Boston,MA,Public,3217,,,,
2016,5/30/16,In-person,FIO,Homeless Individual(s),2016-0H6-003192,"COLUMBIA ROAD & DORCHESTER AVENUE, BOSTON, MA
,",COLUMBIA ROAD & DORCHESTER AVENUE,,Boston,MA,Public,4032,,,,37
2016,5/31/16,Telephone,FIO,Homeless Individual(s),2016-0E4-004321,"CONGRESS STREET,  REGISTRY OF MOTOR VEHICLES, BOSTON, MA
,",CONGRESS STREET,Registry of Motor Vehicles,Boston,MA,Law Enforcement/Government,1227,,,,
2016,5/31/16,Telephone,FIO,Homeless Individual(s),2016-0E4-004321,"CONGRESS STREET,  REGISTRY OF MOTOR VEHICLES, BOSTON, MA
,",CONGRESS STREET,Registry of Motor Vehicles,Boston,MA,Law Enforcement/Government,1295,,,,
2016,5/31/16,In-person,FIO,Homeless Individual(s),2016-0H6-003228,"COLUMBIA ROAD & DORCHESTER AVENUE, BOSTON, MA
,",COLUMBIA ROAD & DORCHESTER AVENUE,,Boston,MA,Public,3541,,,,
2016,6/1/16,Radio,FIO,Possible Drug Activity,2016-0H3-003614,"6 WEST STREET,  D-1, NORWELL, MA
,",6 WEST STREET,D-1,Norwell,MA,Law Enforcement/Government,4002,,,,
2016,6/1/16,Radio,FIO,Possible Drug Activity,2016-0H3-003614,"6 WEST STREET,  D-1, NORWELL, MA
,",6 WEST STREET,D-1,Norwell,MA,Law Enforcement/Government,3744,,,,
2016,6/1/16,Code-22,FIO,Homeless Individual(s),2016-0H4-003220,"CHARLESGATE WEST & CHARLESGATE OVERPASS, BOSTON, MA
,",CHARLESGATE WEST & CHARLESGATE OVERPASS,,Boston,MA,Public,3921,,,,
2016,6/1/16,Telephone,FIO,,2016-0F1-015543,BOSTON (Logan Airport): Terminal C (Main),BOSTON (Logan Airport): Terminal C (Main),Logan Airport,Boston,MA,Transit,1854,,,,
2016,6/1/16,Telephone,FIO,,2016-0F1-015543,BOSTON (Logan Airport): Terminal C (Main),BOSTON (Logan Airport): Terminal C (Main),Logan Airport,Boston,MA,Transit,1975,,,,
2016,6/2/16,Telephone,FIO,Homeless Individual(s),2016-0H4-003244,"19 ANSON STREET, BOSTON, MA
,",19 ANSON STREET,,Boston,MA,Residence,3219,,,,
2016,6/4/16,Telephone,FIO,,2016-0H6-003348,"WILLIAM DAY BOULEVARD,  Carson Beach , BOSTON, MA
,",WILLIAM DAY BOULEVARD,Carson Beach,Boston,MA,Public,,,,Male,23
2016,6/6/16,Self-initiated,FIO,Possible Drug Activity,2016-0A1-004625,"PARK STREET & WILLOW STREET, LAWRENCE, MA
,",PARK STREET & WILLOW STREET,,Lawrence,MA,Public,3184,,,,54
2016,6/6/16,Self-initiated,FIO,Possible Drug Activity,2016-0A1-004625,"PARK STREET & WILLOW STREET, LAWRENCE, MA
,",PARK STREET & WILLOW STREET,,Lawrence,MA,Public,3151,Hispanic,DOMINICAN,Male,32
2016,6/6/16,Self-initiated,FIO,Possible Drug Activity,2016-0A1-004625,"PARK STREET & WILLOW STREET, LAWRENCE, MA
,",PARK STREET & WILLOW STREET,,Lawrence,MA,Public,3151,,,,54
2016,6/6/16,Self-initiated,FIO,Possible Drug Activity,2016-0A1-004625,"PARK STREET & WILLOW STREET, LAWRENCE, MA
,",PARK STREET & WILLOW STREET,,Lawrence,MA,Public,3151,Hispanic,,Male,28
2016,6/6/16,Self-initiated,FIO,Possible Drug Activity,2016-0A1-004625,"PARK STREET & WILLOW STREET, LAWRENCE, MA
,",PARK STREET & WILLOW STREET,,Lawrence,MA,Public,3184,Hispanic,,Male,28
2016,6/6/16,Self-initiated,FIO,Possible Drug Activity,2016-0A1-004625,"PARK STREET & WILLOW STREET, LAWRENCE, MA
,",PARK STREET & WILLOW STREET,,Lawrence,MA,Public,3184,Hispanic,DOMINICAN,Male,32
2016,6/7/16,In-person,FIO,Homeless Individual(s),2016-0E4-004543,"E-4 Area, BOSTON, MA
,",,E-4 Area,Boston,MA,Public,0532,,,,
2016,6/7/16,In-person,FIO,Homeless Individual(s),2016-0E4-004543,"E-4 Area, BOSTON, MA
,",,E-4 Area,Boston,MA,Public,0537,,,,
2016,6/7/16,In-person,FIO,Homeless Individual(s),2016-0E4-004543,"E-4 Area, BOSTON, MA
,",,E-4 Area,Boston,MA,Public,0817,,,,
2016,6/7/16,Code-22,FIO,Homeless Individual(s),2016-0E4-004555,"FRONTAGE ROAD, BOSTON, MA
,",FRONTAGE ROAD,,Boston,MA,Public,1227,,,Male,24
2016,6/8/16,Radio,FIO,,2016-0H4-003439,"Cambridge St at Temple, BOSTON, MA
,",Cambridge St at Temple,,Boston,MA,Public,1767,,,,
2016,6/8/16,Radio,FIO,,2016-0H4-003439,"Cambridge St at Temple, BOSTON, MA
,",Cambridge St at Temple,,Boston,MA,Public,2994,,,,
2016,6/10/16,Telephone,FIO,Possible Drug Activity,2016-0D4-002811,"326 WEST GROVE STREET,  D-4, MIDDLEBOROUGH, MA
,",326 WEST GROVE STREET,D-4,Middleborough,MA,Law Enforcement/Government,3744,,,,
2016,6/16/16,Telephone,FIO,Homeless Individual(s),2016-0H4-003598,"AMORY STREET & BOYLSTON STREET, BOSTON, MA
,",AMORY STREET & BOYLSTON STREET,,Boston,MA,Public,,,,,
2016,6/16/16,Radio,FIO,,2016-0H5-004561,"FARWELL STREET,  Riverwalk bikepath, WALTHAM, MA
,",FARWELL STREET,Riverwalk Bike Path,Waltham,MA,Public,3429,Black,,Male,55
2016,6/17/16,Telephone,FIO,Possible Drug Activity,2016-0B5-001334,"15 COBBLE MOUNTAIN ROAD, BLANDFORD, MA
,",15 COBBLE MOUNTAIN ROAD,,Blandford,MA,Residence,3651,,,,
2016,6/17/16,Telephone,FIO,Possible Drug Activity,2016-0B5-001334,"15 COBBLE MOUNTAIN ROAD, BLANDFORD, MA
,",15 COBBLE MOUNTAIN ROAD,,Blandford,MA,Residence,3715,,,,
2016,6/17/16,In-person,FIO,,2016-0D3-002530,"344 MAIN STREET,  Oxford Pub, FAIRHAVEN, MA
,",344 MAIN STREET,Oxford Pub,Fairhaven,MA,Private,3232,White,WHITE,Male,38
2016,6/17/16,In-person,FIO,,2016-0D3-002530,"344 MAIN STREET,  Oxford Pub, FAIRHAVEN, MA
,",344 MAIN STREET,Oxford Pub,Fairhaven,MA,Private,0856,White,WHITE,Male,38
2016,6/17/16,In-person,FIO,,2016-0D3-002530,"344 MAIN STREET,  Oxford Pub, FAIRHAVEN, MA
,",344 MAIN STREET,Oxford Pub,Fairhaven,MA,Private,3513,White,WHITE,Male,38
2016,6/18/16,Self-initiated,FIO,Possible Drug Activity,2016-0H5-004585,"MOODY STREET,  CHARLES RIVER GREENWAY, WALTHAM, MA
,",MOODY STREET,Charles River Greenway,Waltham,MA,Public,3250,White,,Male,18
2016,6/18/16,Radio,FIO,,2016-0H6-003686,"McCormack Bathhouse, BOSTON, MA
,",,McCormack Bath House,Boston,MA,Public,3217,White,,Male,58
2016,6/19/16,Telephone,FIO,,2016-0H5-004606,"ALBEMARLE ROAD,  Blue Heron Bridge, NEWTON, MA
,",ALBEMARLE ROAD,Blue Heron Bridge,Newton,MA,Public,3205,White,,Male,49
2016,6/19/16,Telephone,FIO,,2016-0H5-004606,"ALBEMARLE ROAD,  Blue Heron Bridge, NEWTON, MA
,",ALBEMARLE ROAD,Blue Heron Bridge,Newton,MA,Public,4001,White,,Male,49
2016,6/19/16,Self-initiated,FIO,Homeless Individual(s),2016-0H5-004617,"Rear of 180 RIVER STREET,  Charles River Reservation, WALTHAM, MA
,",Rear of 180 RIVER STREET,Charles River Reservation,Waltham,MA,Public,3205,White,,Female,49
2016,6/19/16,Self-initiated,FIO,Homeless Individual(s),2016-0H5-004617,"Rear of 180 RIVER STREET,  Charles River Reservation, WALTHAM, MA
,",Rear of 180 RIVER STREET,Charles River Reservation,Waltham,MA,Public,3205,White,,Male,50
2016,6/20/16,Self-initiated,FIO,Homeless Individual(s),2016-0H6-003737,"QUINCY SHORE DRIVE,  NEPONSET BRIDGE, QUINCY, MA
,",QUINCY SHORE DRIVE,Neponset Bridge,Quincy,MA,Public,3541,,,,
2016,6/20/16,Self-initiated,FIO,Homeless Individual(s),2016-0H6-003742,"GALLIVAN BOULEVARD,  NEPONST BRIDGE, BOSTON, MA
,",GALLIVAN BOULEVARD,Neponset Bridge,Boston,MA,Public,3541,White,,Male,45
2016,6/20/16,Radio,FIO,Homeless Individual(s),2016-0H6-003743,"RT 93 North, Exit 16/ OFF RAMP, BOSTON, MA
,",RT 93 North,,Boston,MA,Public,3541,,,,
2016,6/22/16,Telephone,FIO,Homeless Individual(s),2016-0H4-003725,"MONSIGNOR OBRIEN HIGHWAY & LAND BOULEVARD, CAMBRIDGE, MA
,",MONSIGNOR OBRIEN HIGHWAY & LAND BOULEVARD,,Cambridge,MA,Public,3615,,,,
2016,6/23/16,Telephone,FIO,Homeless Individual(s),2016-0E4-005058,"480 ALBANY STREET,  ERS-4, BOSTON, MA
,",480 ALBANY STREET,Emergency Response Station,Boston,MA,Law Enforcement/Government,1295,White,,Male,38
2016,6/23/16,Telephone,FIO,Homeless Individual(s),2016-0E4-005058,"480 ALBANY STREET,  ERS-4, BOSTON, MA
,",480 ALBANY STREET,Emergency Response Station,Boston,MA,Law Enforcement/Government,3135,White,,Male,38
2016,6/25/16,Radio,FIO,,2016-0H6-003880,"Dorchester Ave  @ Leeds St, BOSTON, MA
,",Dorchester Ave  @ Leeds St,,Boston,MA,Public,3217,,,,27
2016,6/25/16,Radio,FIO,,2016-0H6-003880,"Dorchester Ave  @ Leeds St, BOSTON, MA
,",Dorchester Ave  @ Leeds St,,Boston,MA,Public,3217,,,,35
2016,6/25/16,Radio,FIO,,2016-0H6-003880,"Dorchester Ave  @ Leeds St, BOSTON, MA
,",Dorchester Ave  @ Leeds St,,Boston,MA,Public,2812,White,WHITE,Female,25
2016,6/25/16,Radio,FIO,,2016-0H6-003880,"Dorchester Ave  @ Leeds St, BOSTON, MA
,",Dorchester Ave  @ Leeds St,,Boston,MA,Public,3217,White,WHITE,Female,25
2016,6/25/16,Radio,FIO,,2016-0H6-003880,"Dorchester Ave  @ Leeds St, BOSTON, MA
,",Dorchester Ave  @ Leeds St,,Boston,MA,Public,2812,,,,27
2016,6/25/16,Radio,FIO,,2016-0H6-003880,"Dorchester Ave  @ Leeds St, BOSTON, MA
,",Dorchester Ave  @ Leeds St,,Boston,MA,Public,2812,,,,35
2016,6/25/16,Radio,FIO,,2016-0H6-003881,"Dorchester Ave @ Leen St, BOSTON, MA
,",Dorchester Ave @ Leen St,,Boston,MA,Public,3217,White,WHITE,Male,35
2016,6/25/16,Radio,FIO,,2016-0H6-003881,"Dorchester Ave @ Leen St, BOSTON, MA
,",Dorchester Ave @ Leen St,,Boston,MA,Public,3323,White,WHITE,Male,35
2016,6/25/16,Radio,FIO,,2016-0H6-003881,"Dorchester Ave @ Leen St, BOSTON, MA
,",Dorchester Ave @ Leen St,,Boston,MA,Public,3921,White,WHITE,Male,35
2016,6/26/16,Radio,FIO,,2016-0H4-003818,"Storrow Dr at Copley., BOSTON, MA
,",Storrow Dr at Copley.,,Boston,MA,Public,3634,,,,
2016,6/27/16,Telephone,FIO,Possible Drug Activity,2016-0H3-004234,"125 WILLIAM DAY BOULEVARD,  H6, BOSTON, MA
,",125 WILLIAM DAY BOULEVARD,H6,Boston,MA,Law Enforcement/Government,3744,,,,
2016,6/27/16,Telephone,FIO,Possible Drug Activity,2016-0H3-004234,"125 WILLIAM DAY BOULEVARD,  H6, BOSTON, MA
,",125 WILLIAM DAY BOULEVARD,H6,Boston,MA,Law Enforcement/Government,4002,,,,
2016,6/28/16,Radio,FIO,Homeless Individual(s),2016-0H6-003932,"WILLIAM DAY BOULEVARD,  Pleasure Bay, BOSTON, MA
,",WILLIAM DAY BOULEVARD,Pleasure Bay,Boston,MA,Public,3868,,,Female,20
2016,6/29/16,,FIO,,2016-0F1-018857,BOSTON (Logan Airport): Checkpoint 1 Terminal A Delta,BOSTON (Logan Airport): Checkpoint 1 Terminal A Delta,Logan Airport,Boston,MA,Transit,3027,Middle Eastern or East Indian,,Male,37
2016,6/29/16,,FIO,,2016-0F1-018857,BOSTON (Logan Airport): Checkpoint 1 Terminal A Delta,BOSTON (Logan Airport): Checkpoint 1 Terminal A Delta,Logan Airport,Boston,MA,Transit,3196,Middle Eastern or East Indian,,Male,37
2016,6/29/16,Self-initiated,FIO,Homeless Individual(s),2016-0H6-003979,"RT 93 South & RAMP - RT 93 SB TO COLUMBIA RD, BOSTON, MA
,",RT 93 South & RAMP - RT 93 SB TO COLUMBIA RD,,,,Public,,,,Male,51
2016,7/2/16,Code-22,FIO,,2016-0H7-003547,"TURTLE POND PARKWAY,  At Kelley Field, BOSTON, MA
,",TURTLE POND PARKWAY,Kelley Field,Boston,MA,Public,2965,White,PORTUGUESE,Male,48
2016,7/2/16,Code-22,FIO,,2016-0H7-003547,"TURTLE POND PARKWAY,  At Kelley Field, BOSTON, MA
,",TURTLE POND PARKWAY,Kelley Field,Boston,MA,Public,2965,Hispanic,HISPANIC,Male,33
2016,7/2/16,In-person,FIO,,2016-0C5-002622,"87 KILLDEER ROAD, WEBSTER, MA
,",87 KILLDEER ROAD,,Webster,MA,Residence,3871,White,,Male,72
2016,7/4/16,In-person,FIO,Possible Drug Activity,2016-0B6-005259,"MAIN STREET,  Gino's Pizza, HUNTINGTON, MA
,",MAIN STREET,Gino's Pizza,Huntington,MA,Private,,White,,Male,72
2016,7/7/16,In-person,FIO,,2016-0D3-002838,"PURCHASE STREET, North of COGGESHALL STREET, NEW BEDFORD, MA
,",PURCHASE STREET,,New Bedford,MA,Public,3748,White,WHITE,Male,34
2016,7/7/16,In-person,FIO,,2016-0D3-002838,"PURCHASE STREET, North of COGGESHALL STREET, NEW BEDFORD, MA
,",PURCHASE STREET,,New Bedford,MA,Public,4060,White,WHITE,Male,34
2016,7/7/16,Telephone,FIO,,2016-0F1-019828,"BOSTON (Logan Airport): Terminal B (Pier B) Terminal
B Pier B Bldg# 29 200 Terminal Road",BOSTON (Logan Airport): Terminal B (Pier B) Terminal,Logan Airport,Boston,MA,Transit,2095,,,,
2016,7/12/16,Telephone,FIO,,2016-0H5-005137,"602 PLEASANT STREET,  BLUE HERON BRIDGE, WATERTOWN, MA
,",602 PLEASANT STREET,Blue Heron Bridge,Watertown,MA,Public,3592,,,,
2016,7/12/16,Telephone,FIO,,2016-0H5-005137,"602 PLEASANT STREET,  BLUE HERON BRIDGE, WATERTOWN, MA
,",602 PLEASANT STREET,Blue Heron Bridge,Watertown,MA,Public,0682,,,,
2016,7/15/16,Radio,FIO,Possible Drug Activity,2016-0H4-004255,"BRADDOCK PARK & COLUMBUS AVENUE, BOSTON, MA
,",BRADDOCK PARK & COLUMBUS AVENUE,,Boston,MA,Public,3397,,,,
2016,7/15/16,Radio,FIO,Possible Drug Activity,2016-0H4-004255,"BRADDOCK PARK & COLUMBUS AVENUE, BOSTON, MA
,",BRADDOCK PARK & COLUMBUS AVENUE,,Boston,MA,Public,3577,,,,
2016,7/15/16,Radio,FIO,Possible Drug Activity,2016-GEU-000857,"301 WASHINGTON STREET, PLAINVILLE, MA
,",301 WASHINGTON STREET,Plainridge Park Casino,Plainville,MA,Private,,,,,
2016,7/16/16,Self-initiated,FIO,Homeless Individual(s),2016-0C3-003122,"RT 9 & CURTIS PARKWAY, WORCESTER, MA
,",RT 9 & CURTIS PARKWAY,,Worcester,MA,Public,3791,White,,Male,32
2016,7/17/16,Telephone,FIO,Homeless Individual(s),2016-0F1-021004,"Rental Car Center (RCC), Consolidated Rental Car Facility CONRAC",Rental Car Center (RCC),Consolidated Rental Car,Boston,MA,Transit,3484,,,,
2016,7/20/16,Self-initiated,FIO,Homeless Individual(s),2016-0H4-004399,"ESPLANADE - River side of the Lagoon, BOSTON, MA
,",ESPLANADE - River side of the Lagoon,Esplanade,Boston,MA,Public,3379,White,,Male,36
2016,7/20/16,Self-initiated,FIO,Homeless Individual(s),2016-0H4-004399,"ESPLANADE - River side of the Lagoon, BOSTON, MA
,",ESPLANADE - River side of the Lagoon,Esplanade,Boston,MA,Public,3379,White,,Male,25
2016,7/20/16,Radio,FIO,Homeless Individual(s),2016-0H4-004400,"LAND BOULEVARD & MONSIGNOR OBRIEN HIGHWAY, CAMBRIDGE, MA
,",LAND BOULEVARD & MONSIGNOR OBRIEN HIGHWAY,,Cambridge,MA,Public,3615,,,,
2016,7/22/16,Code-22,FIO,Homeless Individual(s),2016-0A4-004144,"RT 28 & MYSTIC AVENUE, SOMERVILLE, MA
,",RT 28 & MYSTIC AVENUE,,Somerville,MA,Public,3506,Black,,Male,39
2016,7/22/16,Code-22,FIO,Homeless Individual(s),2016-0A4-004144,"RT 28 & MYSTIC AVENUE, SOMERVILLE, MA
,",RT 28 & MYSTIC AVENUE,,Somerville,MA,Public,3506,Black,,Male,42
2016,7/22/16,Code-22,FIO,Homeless Individual(s),2016-0A4-004144,"RT 28 & MYSTIC AVENUE, SOMERVILLE, MA
,",RT 28 & MYSTIC AVENUE,,Somerville,MA,Public,3506,White,,Male,39
2016,7/22/16,Radio,FIO,Possible Drug Activity,2016-GEU-000904,"301 WASHINGTON STREET,  3rd FL Garage, PLAINVILLE, MA
,",301 WASHINGTON STREET,Plainridge Park Casino,Plainville,MA,Private,,White,,Male,31
2016,7/24/16,Self-initiated,FIO,Homeless Individual(s),2016-0H6-004478,"RT 93 South & COLUMBIA ROAD, BOSTON, MA
,",RT 93 South & COLUMBIA ROAD,,Boston,MA,Public,3541,,,,
2016,7/25/16,Self-initiated,FIO,Homeless Individual(s),2016-0H4-004528,"ESPLANADE - River side of the Lagoon near Exeter Street, BOSTON, MA
,",ESPLANADE - River side of the Lagoon near Exeter Street,Esplanade,Boston,MA,Public,3379,White,,Male,25
2016,7/25/16,Self-initiated,FIO,Homeless Individual(s),2016-0H4-004532,"ESPLANADE - Between Dartmouth/Exeter, BOSTON, MA
,",ESPLANADE - Between Dartmouth/Exeter,Esplanade,Boston,MA,Public,3907,White,,Male,48
2016,7/26/16,,FIO,,2016-0F1-022150,"BOSTON (Logan Airport): Terminal C (Main) Jet Blue
Passenger",BOSTON (Logan Airport): Terminal C (Main) Jet Blue,Logan Airport,Boston,MA,Transit,3261,,,,
2016,7/26/16,,FIO,,2016-0F1-022150,"BOSTON (Logan Airport): Terminal C (Main) Jet Blue
Passenger",BOSTON (Logan Airport): Terminal C (Main) Jet Blue,Logan Airport,Boston,MA,Transit,2213,,,,
2016,7/26/16,,FIO,,2016-0F1-022150,"BOSTON (Logan Airport): Terminal C (Main) Jet Blue
Passenger",BOSTON (Logan Airport): Terminal C (Main) Jet Blue,Logan Airport,Boston,MA,Transit,3196,,,,
2016,7/26/16,,FIO,,2016-0F1-022150,BOSTON (Logan Airport): Terminal C (Main) Jet Blue Passenger,BOSTON (Logan Airport): Terminal C (Main) Jet Blue Passenger,Logan Airport,Boston,MA,Transit,3027,,,,
2016,7/27/16,Self-initiated,FIO,Possible Drug Activity,2016-0F1-022318,BOSTON (Logan Airport): Checkpoint 6 Terminal B American Airlines,BOSTON (Logan Airport): Checkpoint 6 Terminal B American Airlines,Logan Airport,Boston,MA,Transit,3261,,,,
2016,7/27/16,Self-initiated,FIO,Possible Drug Activity,2016-0F1-022318,"BOSTON (Logan Airport): Checkpoint 6 Terminal B
American Airlines",BOSTON (Logan Airport): Checkpoint 6 Terminal B,Logan Airport,Boston,MA,Transit,2213,,,,
2016,7/27/16,Self-initiated,FIO,Possible Drug Activity,2016-0F1-022318,"BOSTON (Logan Airport): Checkpoint 6 Terminal B
American Airlines",BOSTON (Logan Airport): Checkpoint 6 Terminal B,Logan Airport,Boston,MA,Transit,0772,,,,
2016,7/27/16,Self-initiated,FIO,Possible Drug Activity,2016-0F1-022318,"BOSTON (Logan Airport): Checkpoint 6 Terminal B
American Airlines",BOSTON (Logan Airport): Checkpoint 6 Terminal B,Logan Airport,Boston,MA,Transit,3027,,,,
2016,7/28/16,In-person,FIO,,2016-0H4-004633,"Esplanade, BOSTON, MA
,",Esplanade,Esplanade,Boston,MA,Public,3394,,,,
2016,7/28/16,Self-initiated,FIO,Possible Drug Activity,2016-0H4-004641,"PRENTISS STREET,  SWCorridor Park, BOSTON, MA
,",PRENTISS STREET,Southwest Corridor Park,Boston,MA,Public,3094,Black,,Male,53
2016,7/28/16,Self-initiated,FIO,Possible Drug Activity,2016-0H4-004641,"PRENTISS STREET,  SWCorridor Park, BOSTON, MA
,",PRENTISS STREET,Southwest Corridor Park,Boston,MA,Public,3094,Black,,Male,59
2016,7/28/16,Self-initiated,FIO,Possible Drug Activity,2016-0H4-004641,"PRENTISS STREET,  SWCorridor Park, BOSTON, MA
,",PRENTISS STREET,Southwest Corridor Park,Boston,MA,Public,3094,Black,,Male,53
2016,7/29/16,Radio,FIO,Homeless Individual(s),2016-0H6-004615,"COLUMBIA ROAD & DORCHESTER AVENUE, BOSTON, MA
,",COLUMBIA ROAD & DORCHESTER AVENUE,,Boston,MA,Public,3541,,,,
2016,7/30/16,,,,2016-0H6-004632,,,,,,Unknown,,,,,
2016,7/30/16,In-person,FIO,Possible Drug Activity,2016-0A5-005566,"NAHANT BEACH - ACCESS #6, NAHANT, MA
,",NAHANT BEACH - ACCESS #6,Nahant Beach,Nahant,MA,Public,3509,,,,
2016,7/31/16,Radio,FIO,Homeless Individual(s),2016-0E2-005793,"RT 90 West,  6W PLAZA, CHARLTON, MA
,",RT 90 West,6W Plaza,Charlton,MA,Public,3163,Hispanic,,Male,29
2016,7/31/16,Radio,FIO,,2016-0F1-022786,Greenway,Greenway,Greenway,Boston,MA,Public,2947,Hispanic,,Male,15
2016,7/31/16,Radio,FIO,,2016-0F1-022786,Greenway,Greenway,Greenway,Boston,MA,Public,2947,,,,14
2016,7/31/16,Radio,FIO,,2016-0F1-022786,Greenway,Greenway,Greenway,Boston,MA,Public,2947,,,,15
2016,7/31/16,Radio,FIO,,2016-0F1-022783,Greenway,Greenway,Greenway,Boston,MA,Public,2828,White,,Male,21
2016,7/31/16,Radio,FIO,,2016-0F1-022783,"BOSTON (Logan Airport): Gate C29 Terminal C 2nd
Level",BOSTON (Logan Airport): Gate C29 Terminal C 2nd,Logan Airport,Boston,MA,Transit,2242,White,,Male,21
